0.76999354,0.798372,0.81371504,0.8201026,0.84702903,0.88015145,0.8820049,0.8750127,0.8433877,0.7827514,0.78276205,0.7953248,-163.28502,102.93642,5.0018697,39.713806,-0.6460186,27.026403,-8.622642,11.478182,-3.7296803,3.8195367,-3.0662029,4.5064473,-1.0536369,3.239681,-0.7257613,0.20413338,-1.4859806,-0.9744291,-0.65284336,-0.85712045,-1.6769847,1.7437305,-3.078209,-0.58609736,-2.4551067,-0.1834414,-2.05211,0.6913911,0.6101858,-1.6408671,-1.2733579,-2.3261366,-1.3731745,-2.6058168,-0.64261657,-0.6604089,-0.85619164,0.42176837,-0.6451085,-0.4793787,-2.3358266,-2.0590994
0.6742918,0.66152465,0.70609343,0.75510114,0.8047147,0.8774553,0.9491652,0.9164353,0.816521,0.7750198,0.73602897,0.701548,-196.02782,131.50885,-15.602255,11.314722,5.0372515,25.221205,-15.778138,8.716459,-1.9718734,9.950161,-1.4722102,4.154907,-0.8804451,4.028552,0.008082479,-1.5409359,-0.07422455,-2.136415,-0.6458537,-1.3287829,-4.984061,-2.9102361,-4.0666437,-2.1492932,-5.7793345,-2.3405294,-1.9901116,-0.486937,-1.2337049,-1.8433897,-0.020414598,-2.2382746,-1.2833729,-2.4660485,-1.2887986,-1.2680774,-1.5411745,-1.4572271,-1.1935622,0.28393054,-1.4955797,0.012284915
0.6468644,0.64497733,0.67494607,0.724774,0.79233664,0.8506733,0.9359071,0.9294879,0.85140014,0.755362,0.6860152,0.6658187,-163.60213,115.94381,-2.7060313,11.129193,8.290465,27.78054,-15.686853,2.1472263,-4.170903,6.3959813,-8.269557,-4.269433,-3.5941534,0.7837046,-4.1930027,-3.054299,-0.7333568,-3.529958,-4.0602603,-2.114141,-4.6495275,-4.6544724,-3.302067,-1.4463289,-4.4476495,-2.6165664,-2.4441164,-0.7573643,-2.0471387,-1.6003256,-0.05428376,-1.9548746,-0.4524649,-2.1718874,-1.2100986,-2.0000036,-1.5196178,-2.3660796,-2.7302697,-0.26676467,-1.7794023,-0.36523825
0.7695091,0.75131583,0.794344,0.880586,0.94592595,0.9111882,0.8529982,0.83454955,0.8409091,0.8203542,0.82247543,0.83675456,-166.4227,116.859344,6.14995,28.515179,-5.371356,18.255146,-13.948725,3.2464893,-6.084483,0.43734848,-7.2173147,-1.274515,-5.0953174,-1.4825941,-1.1743248,-0.83382964,-3.476493,-3.6694133,-4.829794,-2.9510515,-1.9212639,5.246119,0.9127353,-2.0239496,-0.9788446,-1.7483752,-2.2591295,-0.9052443,-0.7040273,-2.2207665,0.5089268,-0.8894809,-0.017998187,-0.61081463,0.30605894,-1.8237485,-0.4188644,-1.2275529,-1.5224531,0.85412323,-0.058049817,0.3776932
0.6948523,0.7304964,0.7585713,0.78516597,0.77738106,0.7838795,0.80781233,0.7928235,0.7809574,0.735139,0.69499475,0.67696244,-182.67487,124.91991,-6.0786715,0.86420494,-8.440912,24.578924,-12.447908,6.4602823,-10.59946,4.1952395,-4.970415,1.9991179,-2.870786,2.449077,-2.3800914,-0.07437745,0.6285306,1.0208849,-2.5600967,-0.3777419,-1.587395,-1.217801,-0.5887511,1.4428991,-1.6571838,0.059891492,-1.7343907,-1.056552,-1.6925881,-0.4131337,-1.8895576,-0.6474768,-0.99019456,-0.7849667,-1.0028574,-0.9735573,-0.8727256,-0.6142082,-1.0559188,-1.1159925,-1.578454,-1.9458108
0.77296436,0.8146883,0.83583874,0.874571,0.89878845,0.9075724,0.8738241,0.82423383,0.78332794,0.73547196,0.7204035,0.74042124,-176.69254,89.74898,-28.355497,30.995783,-11.011893,22.868338,-6.0326176,5.4315906,-8.009068,5.667915,-3.4156942,1.2949866,-3.6328223,0.31743276,-2.9879837,-1.0055059,-1.4867034,-0.74892867,-2.0709822,0.31532764,-1.2048128,-0.9110735,-1.5547271,-0.89090794,-1.445001,-0.53373677,-1.2323217,-0.84430885,-0.5552888,-0.32719797,-0.6115945,-0.6353427,-1.3777251,-1.0062845,-1.079902,-0.79561406,-1.0244372,-0.90755856,-1.175968,-0.68945193,-1.2285191,-0.7830425
0.8182615,0.81746,0.7730711,0.7444636,0.7478149,0.7616995,0.7700093,0.76204896,0.7432131,0.72859865,0.7539181,0.8169796,-181.4444,131.4193,-2.9409337,17.06495,-19.338753,18.043823,-8.404895,15.051843,-9.918777,6.9914017,-0.5871818,1.235817,-0.5863555,2.8254914,-3.7073352,-2.1105258,-1.911017,-3.490783,-3.0925767,-1.6269641,-2.4757636,-2.538419,-4.1145287,-1.2378025,-1.5027765,-0.7041734,-0.0007503989,0.8389766,-1.5308034,0.13023052,-0.94336396,-1.6994276,-0.9801046,-1.3294336,-0.46849275,-0.6774092,-1.1805955,-0.8223064,-1.7793217,-2.47991,-1.4987619,-2.2404137
0.81596816,0.8379057,0.85223365,0.86626005,0.8568464,0.84797597,0.83090955,0.7988422,0.7969693,0.7739964,0.8081077,0.8163404,-241.80775,103.311226,-5.593259,29.7974,-6.7121825,16.428322,-7.9027686,9.489752,-10.083972,-0.23682305,-5.343001,1.2623609,-3.2420173,-0.5186753,-2.5808291,-2.6002972,-2.9600286,-2.2375236,-2.87653,-0.3860185,-1.0371666,-0.51184976,-0.9838951,-0.48257726,-1.1456453,-1.0015125,-1.7270119,0.70438874,-0.71361613,-0.7588184,-0.6193319,-0.27627227,-1.3763485,-0.33703515,-0.052729446,0.01598966,-0.73339385,0.45488244,0.02838002,0.15191145,-0.116138905,-0.26196045
0.7791509,0.78856313,0.8129273,0.8483471,0.87620854,0.90775377,0.9116413,0.8882561,0.8695776,0.81624377,0.76405495,0.7543682,-144.2094,113.59917,-25.467743,18.7723,-8.784933,20.809498,-11.601954,10.290047,-4.646724,8.475583,-0.9180892,4.309405,-0.43848592,3.4021087,-2.6661882,0.115364805,-0.9797956,-0.7299706,-1.5606534,0.55783063,0.108975254,-1.725402,-0.056144163,0.19206117,-0.06869592,1.1023833,-1.26121,1.0689108,-0.32231322,0.25861534,-1.0070494,-0.1002792,-0.584194,0.5591309,-0.988407,-0.24349378,0.37057295,-1.2461381,0.57263076,-0.10731405,0.14799882,-0.17832123
0.79209566,0.79022115,0.8099762,0.8210963,0.85575485,0.8933137,0.90502393,0.8893736,0.85868853,0.83163625,0.81126744,0.7969141,-99.48012,101.621574,-23.157784,31.415432,-5.387732,25.678799,-7.06654,11.600339,-4.563086,6.1773496,-1.100009,2.1034672,-2.719649,1.2741927,-2.771256,-0.9750458,-3.47021,-1.1359067,-3.377398,-2.819521,-4.246906,-2.4015648,-3.7559278,-2.4093018,-1.8233567,-2.5079403,-2.0733669,-1.9028491,-1.7896404,-1.3097732,-1.0072932,-1.1798719,-1.1870518,-1.3975139,-1.299706,-1.7438562,-1.5190156,-1.53129,-0.7655713,-1.0893486,-1.0801123,-0.88616264
0.76379263,0.77739644,0.7993512,0.84317225,0.8848808,0.8980277,0.90597135,0.85780436,0.7811793,0.74013484,0.7342576,0.7463168,-144.81662,143.20477,-12.449998,14.940866,-12.412143,22.885866,-13.869626,8.550418,-6.051805,8.635627,-0.5335954,1.5464436,-1.39138,4.354123,-0.45858008,1.0599964,0.45102778,1.3173041,-0.1509127,1.5537889,0.2665386,-0.5579837,-1.1616157,-0.88523227,-0.7785052,-0.805682,-1.143449,-2.045144,-2.2994378,-2.82015,-2.475491,-2.7316604,-2.5542965,-2.9736423,-2.315208,-1.4717354,-2.2831767,-1.7126962,-1.8099015,-1.6454388,-1.8164709,-1.8101782
0.76122516,0.76188684,0.77564055,0.7962274,0.8433624,0.88095474,0.9187472,0.91360253,0.86109924,0.8102343,0.790298,0.7741433,-110.382355,91.83166,-28.73021,39.80998,1.2205127,32.57374,-3.5707734,15.200736,-3.070809,8.86067,-0.8783443,3.6724539,-0.39239416,4.135586,0.035149373,1.6473446,-1.0625392,0.42508948,-1.573086,-1.4264123,-2.6633043,-1.3476061,-2.7539275,-1.7977761,-2.6230252,-1.5722005,-1.6348124,-1.0380349,-1.3221384,-0.9114409,-0.70825726,-0.9131745,-1.0259782,-0.83624756,-0.8016188,-0.7549416,-0.99707204,-0.6484372,-1.3673288,-0.9144628,-1.0321151,-0.9578776
0.86764574,0.9307002,0.902578,0.8120383,0.7601933,0.77560294,0.81590545,0.8447482,0.8663872,0.83198655,0.8047713,0.80710745,-207.41678,137.84395,-23.702059,30.985693,-11.088785,25.15341,-4.219802,9.5730505,-3.711556,7.753909,-5.272943,5.326255,3.1647382,6.0018873,0.4801364,2.9999447,-0.71295464,-0.7928573,-1.9816387,-1.3928893,-3.7989075,-0.37124684,-1.1399759,0.6219818,-0.63872564,1.4484079,-1.4056765,-0.81203735,-1.6950184,-1.816679,-1.106246,-2.801417,-0.761205,-0.8661663,0.21738844,-0.009005773,-0.68056333,0.5003657,-1.3114738,0.051539015,-2.104554,-0.61078936
0.9434504,0.9437885,0.8661626,0.7950853,0.7611758,0.76449907,0.7757561,0.78764534,0.7828764,0.7711907,0.8085807,0.88105637,-298.16898,151.082,22.986305,41.398296,-5.814756,21.621073,-15.264807,2.0742524,-14.922042,-0.36128074,-10.127746,1.1519266,-1.1839439,3.371373,-1.3315555,-2.8507316,-2.3209503,-3.7626288,-4.1451173,-4.4438725,-4.2077146,-0.6689373,-2.3115394,1.3597233,-0.7202371,2.5900524,-0.5072491,-0.6083413,-1.463203,-1.2193806,-0.35433906,-2.175906,-0.26933956,-1.1906478,0.49739656,-0.78034985,-0.6679199,0.66227376,-0.36191896,1.1247748,-2.043617,0.88369113
0.899825,0.88018227,0.8341685,0.80068886,0.8012435,0.81674564,0.83347386,0.85727185,0.83775955,0.8494257,0.87555385,0.8874341,-205.87405,120.517876,-21.46744,40.92163,-7.1949563,23.594812,-5.900442,9.274906,-6.2147427,5.995572,-5.980878,3.3225524,0.080546185,3.6517832,0.1886898,1.8798386,-0.40249527,-0.18858837,-2.4772084,-2.4109917,-4.4553103,-2.81262,-4.5377274,-2.342025,-3.146575,-0.6480889,-1.6077678,-0.6629846,-0.44179097,-1.0748329,-0.8010465,-2.1145546,-1.7382756,-1.9083339,-1.3732777,-1.720604,-1.4212803,-0.639548,-1.3646752,-0.67506003,-1.3349777,-0.6917975
0.88161606,0.8587369,0.820263,0.8110705,0.8121322,0.82940286,0.86146396,0.87058777,0.8507395,0.8328366,0.84097487,0.8634125,-237.4294,136.84642,-13.933765,34.14967,-0.7700157,26.491238,-1.6906263,11.530338,-6.088835,1.1560972,-11.064207,-0.69024193,-4.0717053,0.30559015,-1.5478132,0.100981034,-1.036269,-2.3417723,-2.9506814,-3.0469468,-4.469587,-2.7675462,-3.6687725,-0.37095383,-1.0566812,1.8422065,0.47468624,0.95032626,-0.33961827,-0.9652672,-0.44133517,-1.9475727,-0.1925745,-1.0340925,0.08692931,0.060623914,0.29864103,1.6852784,0.29137093,1.7224857,-0.32829523,1.4600102
0.7294972,0.7856838,0.84637594,0.80991584,0.77836007,0.7972471,0.8406815,0.8564127,0.8847601,0.83076006,0.7889619,0.7753268,-169.53532,89.57672,1.4331396,26.61395,-4.4510603,16.923592,-3.8637578,6.547306,-8.125014,7.539355,-6.114586,3.6657844,-0.050279938,0.50525475,1.153572,0.3224986,-2.3912425,0.38409984,0.052311115,-1.3152297,-0.14467117,-0.8739054,-1.9887162,-0.8141545,-0.39282128,-1.594593,-1.2302146,0.22680233,-0.2973259,0.71108335,0.12578806,-0.22055456,1.8367503,0.88998777,0.34854046,0.008706958,-0.43132454,0.12156099,-1.5771134,-1.183386,-1.2070987,-1.1244198
0.78468937,0.7482945,0.76262194,0.8116362,0.84560174,0.88733375,0.91773427,0.9465025,0.9279598,0.8935451,0.8665575,0.828012,-195.53531,98.97958,-16.886793,24.329752,-13.547362,14.2343445,-11.2305,10.894666,-3.4636507,4.1272116,-6.825699,-2.4269836,-6.115027,-1.8858122,-2.4432712,-3.478709,-1.4640423,-2.52086,-2.5689807,-0.68978095,-1.4518533,-1.6142961,-2.4009676,-1.4734088,-3.1593397,-0.5971961,-1.4111847,-1.0114081,-0.15543665,0.34539166,0.77979267,-0.56078076,0.9959881,-0.22924289,0.23791756,0.053623457,-0.8144555,0.22803807,-0.6363268,0.32503116,-1.0987363,0.59742296
0.8485735,0.8372678,0.8087385,0.7963015,0.8037053,0.82562155,0.8543837,0.87800986,0.91409814,0.87556523,0.88111836,0.8873232,-175.49019,115.03257,5.1614633,28.144665,-11.47584,13.89179,-4.7363844,12.804606,-2.5491927,7.888853,-6.238597,-1.0334404,-3.5341382,1.3066394,-0.021584889,-0.64334196,-2.4811404,-3.7868137,-3.217732,-1.2025793,-0.8677828,1.2407081,-2.4327962,0.61969525,-0.78229445,0.93447495,-1.2068745,-0.77110136,-1.1426891,-0.87753063,-0.6073777,-2.128548,0.5064869,-1.1275817,0.41451824,-1.574768,0.1478602,0.20715289,-1.1483003,-0.500285,-2.204786,-1.4041531
0.7346039,0.7384384,0.7964536,0.85079455,0.8830387,0.9150105,0.9437057,0.9534903,0.8803943,0.8089362,0.7526887,0.73186225,-210.6097,99.58271,6.071278,40.57868,-2.0672395,17.932116,-13.173622,9.200969,-1.0713942,8.976826,-2.7534778,3.3133526,-2.5745668,-1.3571217,-3.5009665,-3.7243025,0.46263063,-0.9121085,-2.208307,0.39337152,-1.674905,-0.66659594,-1.7806649,-1.3372052,-2.753408,-0.5403294,-0.90111345,-0.76957685,0.15057297,-0.76523215,-0.53207994,-1.8776791,0.61870855,-0.70363694,0.7112003,-1.2450223,-0.6486081,0.16156428,-1.5230447,0.55387306,-1.3500093,-0.3542031
0.7215938,0.7338382,0.76747835,0.8032684,0.8490209,0.8689464,0.8574996,0.8660757,0.8838656,0.843415,0.77151763,0.74160665,-155.68224,102.13773,-19.243038,25.628918,-3.104091,26.425026,-8.233338,10.5192995,0.7947538,6.5541596,-0.94458306,5.6614256,0.09968489,0.94136775,-2.4170952,-1.4265906,0.31868544,-1.2831483,-1.7411593,-1.9395773,-2.933535,-2.4138513,-5.2247396,-1.7420324,-3.5158243,-0.67618555,-1.8127075,-0.022659095,-0.31581426,-0.19185667,0.01755334,-0.64029443,0.10900055,-1.5011176,-0.6770785,-1.1884941,-1.418908,-0.9525853,-2.1302466,-0.012718345,-1.194986,0.45650265
0.7866062,0.7899855,0.8009826,0.82812375,0.84801114,0.87443995,0.8682254,0.87447506,0.87282526,0.80152214,0.7870258,0.79026145,-193.62119,130.75613,-10.317028,20.905838,-3.7653751,24.231665,-13.357215,1.7788028,-10.192211,1.4658935,-7.989907,-3.3142364,-6.0316105,0.13890433,-1.4099413,-3.0364618,-2.2455535,-3.5095997,-3.4404945,-3.961621,-2.9466088,0.2150258,-2.630662,0.8679046,-1.7045639,2.813013,-2.4176817,-0.52667564,-0.72571635,-0.7955413,-0.0651259,-1.4841832,0.9916394,-0.60100967,1.6213753,-0.021232313,0.27617827,0.7054029,-0.55530715,1.604629,-0.2514932,1.7463055
0.7156196,0.7401293,0.79204917,0.83114356,0.84269595,0.8743569,0.8979003,0.94151616,0.8698559,0.80186677,0.76021874,0.716323,-206.77423,122.37663,5.2843213,38.877304,14.015715,42.559784,-5.116697,9.724123,0.3078821,9.187056,-4.773443,4.320863,0.10740111,2.6556962,-0.10502354,-1.3536366,0.72008264,-0.9670222,-1.8984075,-4.2755194,-4.537181,-1.1614491,-4.457029,-0.98905003,-5.2085986,-1.2157146,-3.1529799,-1.2720801,-1.1013356,-1.7099969,-0.11837769,-3.2499492,-0.9315772,-1.3815839,-0.079037406,-1.8338689,-2.5735784,-0.8218286,-1.7878346,-0.25513437,-2.3714163,0.1444353
0.7759054,0.7895291,0.8196624,0.8581584,0.9092386,0.927088,0.93886054,0.9319979,0.90895146,0.856834,0.83709514,0.80146873,-195.80202,129.27805,-3.489275,27.273687,1.1710893,26.35075,-8.006431,6.4268193,-5.2665973,6.932097,-0.7116275,4.4053054,-2.9446056,-1.2764738,-0.8776947,-0.62494683,-0.63936853,-3.8440027,-2.8242397,-3.57457,-4.369356,-2.6966062,-3.6373842,-1.3437185,-4.2567215,-1.2549764,-2.8734183,-1.4401628,-2.0410137,-1.9004343,-0.2762961,-2.4674416,0.3800532,-1.5632697,0.35995507,-0.60313433,-0.30167615,0.9292982,-1.5592012,0.21972963,-1.0540512,0.23448545
0.6341561,0.66413534,0.7272136,0.80040675,0.9046422,0.9534254,0.94234335,0.9162938,0.88254416,0.79255575,0.7164087,0.667106,-220.04945,122.51654,9.128907,4.16186,0.7927101,32.157887,-12.26671,1.0881172,-2.6205833,6.2920732,-3.8662457,1.142683,-1.3252786,-0.60711795,1.1261039,4.094903,1.3274367,0.8173431,1.097995,1.113128,1.6616365,1.089164,1.440918,0.75302106,0.1776207,1.7648693,-0.61664325,-0.46510664,-2.1648211,-0.386116,-1.0942194,-0.48792145,-1.376691,-1.0810064,-0.38684466,-1.4724319,-0.29770124,-0.80298066,-1.4267975,-1.790117,-1.4352424,-0.34452966
0.6240425,0.68165743,0.74161845,0.7983677,0.89587414,0.973859,0.94374967,0.8648068,0.7509748,0.6554802,0.60866624,0.6019178,-230.08972,100.9707,6.8842697,10.860071,-14.927104,27.522783,-6.4978347,3.79378,-2.000464,13.337689,2.1387298,3.2856476,-0.5193875,-0.53237516,-2.451823,-0.4727352,-3.1448689,-0.5063163,-1.7314337,2.4988241,1.7618536,0.33392698,-1.6283058,-0.22998537,-0.21862769,1.461629,0.06221628,-0.2742329,-0.33800295,0.038778342,0.20292266,-0.81711024,-1.492981,-0.65378237,-1.0459148,-0.5135345,-0.33210465,-0.6472098,-0.9325531,-0.9586664,-0.65468526,-0.917691
0.71890485,0.74070066,0.8094655,0.88747376,0.9280324,0.9282022,0.92580664,0.90784466,0.8769588,0.8387633,0.79100925,0.74177027,-182.52388,109.580605,4.842562,21.786411,-10.054295,26.389215,-7.199074,10.527984,-2.8147488,7.9146004,2.2558868,1.2828292,-2.9517097,1.092101,-0.99172646,1.2990025,-0.6312187,-1.0383446,-4.546613,-3.3499084,-3.9297183,-3.3901587,-3.6601934,-3.4245448,-4.4868298,-1.911747,-3.2943635,-2.3708653,-2.3690057,-1.4143146,-0.964447,-0.51640546,-1.403308,-0.8275985,-1.289198,-1.5331892,-1.6675718,-1.7353925,-1.466902,-2.17949,-1.5318509,-1.1583061
0.8155137,0.80486745,0.82517207,0.85533684,0.87885964,0.9070246,0.9276512,0.8840013,0.84196466,0.82940143,0.81946695,0.8279644,-168.5839,100.31508,-5.335905,27.46547,-1.5344646,24.62154,-5.90928,12.963146,-6.065006,6.983305,2.652569,4.3352385,2.661091,4.71849,1.127425,1.1582823,-0.5788135,-0.41214097,-3.6133065,-2.243835,-5.515969,-4.892415,-4.8228507,-4.5271893,-5.639373,-4.054608,-3.7880802,-3.3276072,-3.4458961,-2.522979,-2.0652084,-1.4428567,-2.2933958,-1.5249488,-1.8063313,-1.5483149,-1.500045,-1.3136659,-1.685053,-2.0931578,-0.7966193,-1.2232951
0.7219664,0.7340342,0.75523025,0.8061635,0.8478074,0.8665528,0.8556828,0.84777707,0.8092483,0.78523237,0.7852499,0.73361343,-37.086967,146.30888,-34.020832,22.336718,-10.5261135,4.5256686,-7.7875605,6.825902,-1.0656999,4.9401665,1.418473,0.57554674,-1.8746907,-0.8261006,-1.6238037,-1.0561724,-0.3550908,-0.07257135,-0.20215212,-0.25467917,-0.63995457,2.4046297,-1.3757515,-0.23922156,-3.6946747,-0.004429796,-3.6191547,-1.6854502,-2.2688348,-1.5541341,-1.9146836,-2.183195,-0.83502024,-1.9194041,-0.31925514,-1.5052143,0.20405476,0.5199994,0.10201547,0.33564004,-0.81559134,-0.10475521
0.64375305,0.6237289,0.58382094,0.6162472,0.62935036,0.6498425,0.659184,0.64588165,0.6436949,0.6195674,0.6223098,0.6382165,-1.4183991,103.597336,-17.307022,15.804846,-15.054409,19.19068,-1.3210765,8.074031,2.848107,3.0402646,-3.754196,-4.1266065,-4.634312,0.15230477,-1.4495162,-3.7199078,-2.4176683,-3.552157,-2.7819095,-2.0981672,-3.3999233,-4.236954,-2.5140975,-1.6694422,-2.2966416,0.08568055,-0.51976854,0.7042679,-0.57710785,-0.49978727,0.15398556,-0.51326525,-0.4402913,-0.84411895,-0.52722615,-1.2270336,-1.5639586,-0.77776164,0.040144205,-0.4562973,-0.653337,0.80886626
0.73051244,0.73741615,0.7584528,0.7613162,0.80328727,0.8605405,0.9060488,0.9292096,0.89948237,0.8788407,0.8380287,0.7615436,-161.89131,119.05117,-0.64156616,30.22993,1.091674,29.572464,-4.008787,13.721105,2.6932395,6.2692323,-5.068236,-2.7527435,-4.0293403,-3.1839683,-4.966698,-3.6716182,-4.093434,-2.914684,-4.687116,-5.973286,-6.670045,-4.9189754,-4.4339705,-2.6666713,-3.5685427,-1.0753586,-2.7646978,-0.20076105,-0.2124746,0.37703255,0.1405402,-1.3019401,-0.7738371,-1.8141292,0.49216777,-0.8193641,-1.0857558,0.085957415,-1.3669661,0.42037892,-1.2067778,-0.60174716
0.8507716,0.83345646,0.8421905,0.7999931,0.7700915,0.8228189,0.85000014,0.8530628,0.8626841,0.88097197,0.83292216,0.8491509,-161.80734,71.26864,-18.98265,39.242195,0.7720718,10.297539,-12.559307,3.660231,-7.645352,4.701024,-4.000438,0.96818405,1.4431316,1.4173559,-0.9410879,0.535791,-4.146463,-2.2424436,-4.557226,-1.3172668,-2.4663367,-0.5634526,-0.23337874,1.9743496,-1.5323663,1.7490814,1.5403734,1.9592731,-0.70092386,-0.8317985,0.26928094,-1.1017233,-0.14400356,0.28703177,-1.5334564,-1.1239688,-1.0319546,-1.2212228,-1.9301797,-0.9415479,-2.887196,-1.4443498
0.8949971,0.89611316,0.85513,0.8103335,0.8270144,0.8744424,0.88449126,0.8269842,0.7823702,0.78883797,0.8274991,0.88411146,-151.29378,104.46256,-2.8937619,27.731192,-10.306937,22.261383,-6.8289447,10.764012,-5.373948,1.1670371,-3.3082228,-0.25436398,1.2398537,5.4426036,-0.73217714,-0.79663545,-4.8290453,-2.1850617,-2.6585736,-1.9495277,-2.3030593,-3.4510279,-2.7101963,-0.9785746,-1.9815747,-1.6246028,-1.9181908,-1.0839416,-2.1964586,-1.6675134,-1.2695962,-3.0014935,-2.3569224,-2.4483492,-1.3411856,-1.0216638,-0.5217224,-0.46043125,-2.2076657,-0.6881858,-2.1479077,-0.52735466
0.88238704,0.7789481,0.69065166,0.6493129,0.66703796,0.72261006,0.8171215,0.85164243,0.818063,0.76938665,0.7929086,0.8622148,-127.09453,59.738003,5.6830573,34.697704,-8.043909,9.321512,-10.081946,15.428594,-7.4371266,-0.26649228,-7.102844,-4.8564034,-1.5083972,4.3357043,-1.8649812,-3.6578152,-5.197042,-1.6701459,-5.0582337,-1.5363572,-2.518978,-2.9395273,-3.6262,-1.1789678,-1.7444293,1.1195022,2.8733997,2.7767656,1.4175075,1.9905398,0.46517196,-1.0684817,-0.51241475,-0.7095502,-1.8440125,-0.67390144,-0.19733351,0.60609066,0.31333026,-0.27690944,-1.6209562,-0.1336365
